City,ISS-ID,lat,lon,latcity,loncity,nlat,nlon,MODEL,date,hour,alt,sunazt,sunelv,shu,lens,ap,ISO,Coments,NASA,CoordFLAG,URL,small,large,Thumbnail,coordimage
"Calgary,Canada",ISS030-E-223654,50.7,-113.0,51.0453246,-114.0581012,50.7,-113.1,NIKON D3S S/N: 2053892,20120405,100536,211.0,42.0,-25.0,1/40,400.0 mm,2.8,6400,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=223654,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-223654.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-223654.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-223654.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=50.7&lon=-113.1
United States of America,ISS030-E-248846,34.1,-119.0,37.09024,-95.712891,34.1,-119.5,NIKON D3S S/N: 2008336,20120414,094347,212.0,35.0,-40.0,1/100,85.0 mm,1.4,6400,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=248846,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-248846.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-248846.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-248846.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=34.1&lon=-119.5
Riyadh,ISS030-E-237357,25.3,47.1,24.7116667,46.7241667,25.3,47.1,NIKON D3S S/N: 2007934,20120418,213103,213.0,16.0,-52.0,1/40,200.0 mm,2.8,6400,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=237357,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-237357.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-237357.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-237357.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=25.3&lon=47.1
中华人民共和国/China,ISS034-E-38774,29.4,120.0,35.86166,104.195397,29.4,120.6,NIKON D3S S/N: 2008336,20130202,124046,224.0,273.0,-40.0,1/30,400.0 mm,2.8,51200,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS034&roll=E&frame=38774,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-38774.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS034/ISS034-E-38774.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS034/ISS034-E-38774.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=29.4&lon=120.6
Roterdam,ISS030-E-208933,51.1,9.5,51.9216667,4.4811111,51.1,9.5,NIKON D3S S/N: 2007934,20120406,012756,211.0,35.0,-27.0,1/50,400.0 mm,2.8,6400,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=208933,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-208933.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-208933.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-208933.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=51.1&lon=9.5
中華民國,ISS034-E-40654,24.1,121.0,23.69781,120.960515,24.1,121.9,NIKON D3S S/N: 2007931,20130203,114927,224.0,264.0,-30.0,1,19.0 mm,2.8,1600,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS034&roll=E&frame=40654,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-40654.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS034/ISS034-E-40654.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS034/ISS034-E-40654.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=24.1&lon=121.9
中华人民共和国/China,ISS036-E-28273,38.7,117.0,35.86166,104.195397,38.7,117.3,NIKON D3S S/N: 2008337,20130803,133201,223.0,317.0,-22.0,1/15,400.0 mm,2.8,12800,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS036&roll=E&frame=28273,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS036/ISS036-E-28273.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS036/ISS036-E-28273.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS036/ISS036-E-28273.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=38.7&lon=117.3
中华人民共和国/China,ISS034-E-55035,38.5,117.0,35.86166,104.195397,38.5,117.0,NIKON D3S S/N: 2008336,20130217,143503,222.0,310.0,-54.0,1/40,400.0 mm,3.2,51200,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS034&roll=E&frame=55035,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-55035.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS034/ISS034-E-55035.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS034/ISS034-E-55035.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=38.5&lon=117.0
Las Vegas,ISS030-E-228309,36.2,-115.0,36.255123,-115.2383485,33.5,-119.0,NIKON D3S S/N: 2053892,20120411,105547,211.0,54.0,-30.0,1/125,85.0 mm,1.4,6400,0.0,1.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=228309,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-228309.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-228309.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-228309.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=33.5&lon=-119.0
Los Angeles,ISS034-E-44034,34.4,-118.0,34.0522342,-118.2436849,34.4,-118.9,NIKON D3S S/N: 2008336,20130210,093503,221.0,49.0,-62.0,1/30,400.0 mm,2.8,51200,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS034&roll=E&frame=44034,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-44034.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS034/ISS034-E-44034.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS034/ISS034-E-44034.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=34.4&lon=-118.9
South Africa,ISS033-E-14393,-35.4,20.0,-30.559482,22.937506,-35.4,20.2,NIKON D3S S/N: 2053892,20121020,014319,221.0,124.0,-24.0,1/15,800.0 mm,5.6,8000,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS033&roll=E&frame=14393,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS033/ISS033-E-14393.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS033/ISS033-E-14393.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS033/ISS033-E-14393.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=-35.4&lon=20.2
South Africa,ISS030-E-250211,-35.3,20.0,-30.559482,22.937506,-35.3,20.1,NIKON D3S S/N: 2007934,20120424,005816,213.0,116.0,-51.0,1/40,400.0 mm,2.8,6400,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=250211,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-250211.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-250211.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-250211.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=-35.3&lon=20.1
United States of America,ISS030-E-271031,34.0,-118.0,37.09024,-95.712891,34.0,-118.2,NIKON D3S S/N: 2008336,20120423,060638,212.0,327.0,-37.0,1/125,85.0 mm,1.4,6400,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=271031,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-271031.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-271031.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-271031.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=34.0&lon=-118.2
"Edmonton,Canada",ISS035-E-9709,49.8,-112.0,53.544389,-113.4909267,49.8,-112.7,NIKON D3S S/N: 2053892,20130325,104844,213.0,54.0,-24.0,1/25,180.0 mm,2.8,51200,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS035&roll=E&frame=9709,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS035/ISS035-E-9709.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS035/ISS035-E-9709.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS035/ISS035-E-9709.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=49.8&lon=-112.7
РФ,ISS030-E-274959,51.8,111.0,-32.0324843,-61.2187233,51.8,111.4,NIKON D3 S/N: 2054926,20120402,185750,210.0,39.0,-26.0,1/20,800.0 mm,5.6,6400,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=274959,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-274959.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-274959.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-274959.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=51.8&lon=111.4
"Calgary,Canada",ISS030-E-223010,49.3,-112.0,51.0453246,-114.0581012,49.3,-112.1,NIKON D3S S/N: 2053892,20120404,075010,212.0,6.0,-35.0,1/80,85.0 mm,1.4,6400,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=223010,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-223010.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-223010.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-223010.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=49.3&lon=-112.1
Teluk Tomini,ISS031-E-124224,-0.9,121.6,-0.6376094,122.174605,-0.9,121.6,NIKON D3S S/N: 2008336,20120616,183202,216.0,57.0,-46.0,1/8,50.0 mm,1.4,6400,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS031&roll=E&frame=124224,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS031/ISS031-E-124224.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS031/ISS031-E-124224.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS031/ISS031-E-124224.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=-.9&lon=121.6
Seattle,ISS030-E-229355,51.8,-110.0,47.6062095,-122.3320708,51.8,-110.3,NIKON D3S S/N: 2008336,20120413,055020,211.0,335.0,-26.0,0.5,28.0 mm,1.4,3200,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=229355,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-229355.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-229355.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-229355.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=51.8&lon=-110.3
Cabe town,ISS030-E-172413,-33.2,20.0,-33.9248685,18.4240553,-33.2,20.1,NIKON D3S S/N: 2053892,20120321,215430,216.0,203.0,-55.0,1/8,85.0 mm,1.6,3200,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=172413,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-172413.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-172413.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-172413.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=-33.2&lon=20.1
Philippines,ISS035-E-20281,18.5,120.0,12.879721,121.774017,18.5,120.3,NIKON D3S S/N: 2008336,20130411,184857,217.0,61.0,-40.0,1/25,400.0 mm,3.2,51200,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS035&roll=E&frame=20281,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS035/ISS035-E-20281.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS035/ISS035-E-20281.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS035/ISS035-E-20281.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=18.5&lon=120.3
United States of America,ISS030-E-248864,32.4,-117.0,37.09024,-95.712891,32.4,-117.5,NIKON D3S S/N: 2008336,20120414,094425,212.0,38.0,-40.0,1/125,85.0 mm,1.4,6400,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=248864,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-248864.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-248864.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-248864.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=32.4&lon=-117.5
"San Diego, Tijuana",ISS030-E-83677,32.2,-117.0,32.715738,-117.1610838,32.2,-117.3,NIKON D3S S/N: 2008336,20120217,083536,208.0,22.0,-69.0,1/125,50.0 mm,1.4,6400,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=83677,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-83677.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-83677.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-83677.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=32.2&lon=-117.3
South Africa,ISS027-E-18904,-35.0,18.0,-30.559482,22.937506,-35.0,18.7,NIKON D3S S/N: 2007934,20110430,013929,189.0,106.0,-45.0,1/15,200.0 mm,2.8,12800,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS027&roll=E&frame=18904,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS027/ISS027-E-18904.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS027/ISS027-E-18904.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS027/ISS027-E-18904.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=-35.0&lon=18.7
Las Vegas,ISS030-E-222943,37.8,-115.0,36.255123,-115.2383485,37.8,-115.9,NIKON D3S S/N: 2053892,20120404,061148,213.0,328.0,-41.0,1/100,85.0 mm,1.4,6400,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=222943,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-222943.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-222943.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-222943.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=37.8&lon=-115.9
Tijuana,ISS030-E-83463,32.6,-116.0,32.5149469,-117.0382471,32.6,-116.5,NIKON D3S S/N: 2008336,20120205,052343,203.0,285.0,-51.0,1/125,85.0 mm,1.4,6400,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=83463,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-83463.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-83463.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-83463.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=32.6&lon=-116.5
United States of America,ISS030-E-226401,43.8,-112.0,37.09024,-95.712891,43.8,-112.1,NIKON D3S S/N: 2008336,20120411,091902,211.0,33.0,-32.0,0.8,28.0 mm,1.4,3200,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=226401,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-226401.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-226401.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-226401.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=43.8&lon=-112.1
North America,ISS030-E-274804,50.3,-109.0,54.5259614,-105.2551187,50.3,-109.7,NIKON D3 S/N: 2054926,20120329,102137,210.0,50.0,-24.0,1/25,400.0 mm,2.8,6400,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=274804,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-274804.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-274804.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-274804.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=50.3&lon=-109.7
Las Vegas,ISS030-E-271233,37.3,-114.0,36.255123,-115.2383485,37.3,-114.6,NIKON D3S S/N: 2008336,20120424,051012,212.0,318.0,-29.0,1/160,85.0 mm,1.4,12800,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=271233,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-271233.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-271233.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-271233.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=37.3&lon=-114.6
РФ,ISS030-E-233985,51.5,108.0,-32.0324843,-61.2187233,51.5,108.2,NIKON D3S S/N: 2007934,20120415,144822,211.0,328.0,-23.0,1/30,400.0 mm,2.8,6400,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=233985,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-233985.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-233985.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-233985.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=51.5&lon=108.2
Las Vegas,ISS034-E-31419,39.2,-113.0,36.255123,-115.2383485,39.2,-113.2,NIKON D3S S/N: 2008336,20130118,110903,222.0,82.0,-42.0,1/10,180.0 mm,2.8,10000,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS034&roll=E&frame=31419,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-31419.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS034/ISS034-E-31419.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS034/ISS034-E-31419.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=39.2&lon=-113.2
中华人民共和国/China,ISS034-E-35280,22.1,117.0,35.86166,104.195397,22.1,117.7,NIKON D3S S/N: 2007931,20121209,193505,224.0,102.0,-41.0,1,180.0 mm,2.8,5000,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS034&roll=E&frame=35280,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-35280.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS034/ISS034-E-35280.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS034/ISS034-E-35280.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=22.1&lon=117.7
Las Vegas,ISS030-E-172815,36.7,-113.0,36.255123,-115.2383485,36.7,-113.8,NIKON D3S S/N: 2053892,20120324,101722,212.0,52.0,-37.0,1/13,85.0 mm,1.6,3200,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=172815,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-172815.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-172815.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-172815.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=36.7&lon=-113.8
Россия,ISS030-E-223695,51.6,107.0,61.52401,105.318756,51.6,107.2,NIKON D3S S/N: 2053892,20120405,174315,211.0,14.0,-31.0,1/20,400.0 mm,2.8,6400,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=223695,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-223695.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-223695.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-223695.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=51.6&lon=107.2
中华人民共和国/China,ISS036-E-7613,33.1,114.0,35.86166,104.195397,33.1,114.0,NIKON D3S S/N: 2007934,20130613,171400,220.0,14.0,-33.0,1/20,50.0 mm,2.5,51200,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS036&roll=E&frame=7613,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS036/ISS036-E-7613.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS036/ISS036-E-7613.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS036/ISS036-E-7613.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=33.1&lon=114.0
中华人民共和国/China,ISS034-E-47152,39.3,112.0,35.86166,104.195397,39.3,112.8,NIKON D3S S/N: 2008336,20130213,162031,222.0,348.0,-64.0,1/30,400.0 mm,2.8,51200,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS034&roll=E&frame=47152,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-47152.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS034/ISS034-E-47152.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS034/ISS034-E-47152.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=39.3&lon=112.8
México,ISS030-E-283107,31.1,-114.0,23.634501,-102.552784,31.1,-114.1,NIKON D3S S/N: 2007931,20120426,045434,212.0,313.0,-31.0,1/100,85.0 mm,1.4,6400,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=283107,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-283107.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-283107.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-283107.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=31.1&lon=-114.1
"St. George, Utah",ISS030-E-172821,37.3,-112.0,37.0965278,-113.5684164,37.3,-112.9,NIKON D3S S/N: 2053892,20120324,101737,212.0,53.0,-36.0,1/13,85.0 mm,1.6,3200,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=172821,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-172821.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-172821.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-172821.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=37.3&lon=-112.9
México,ISS034-E-49846,30.6,-114.0,23.634501,-102.552784,30.6,-114.9,NIKON D3S S/N: 2008336,20130217,065443,223.0,320.0,-67.0,1/30,400.0 mm,2.8,51200,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS034&roll=E&frame=49846,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-49846.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS034/ISS034-E-49846.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS034/ISS034-E-49846.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=30.6&lon=-114.9
