ISS-ID,loncity,latcity,lens,large,coordimage,CoordFLAG
ISS007-E-16116,10.5,45.0,Length:,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS007/ISS007-E-16116.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=44.9&lon=11.6,5.0
ISS016-E-26126,-3.7037902,40.4167754,Length:,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS016/ISS016-E-26126.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=51.2&lon=1.0,5.0
ISS016-E-26126,-3.7037902,40.4167754,Length:,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS016/ISS016-E-26126.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=51.2&lon=1.0,5.0
ISS016-E-26126,-3.7037902,40.4167754,Length:,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS016/ISS016-E-26126.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=51.2&lon=1.0,5.0
ISS021-E-15145,-0.7391667,37.7311111,180.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS021/ISS021-E-15145.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=36.6&lon=1.4,5.0
ISS021-E-15145,-0.7391667,37.7311111,180.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS021/ISS021-E-15145.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=36.6&lon=1.4,5.0
ISS021-E-15145,-0.7391667,37.7311111,180.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS021/ISS021-E-15145.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=36.6&lon=1.4,5.0
ISS021-E-15146,3.042048,36.752887,180.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS021/ISS021-E-15146.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=37.1&lon=2.2,5.0
ISS021-E-21400,-3.1632157,45.5570384,58.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS021/ISS021-E-21400.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=45.3&lon=-5.3,5.0
ISS021-E-24544,2.9581046,42.2655066,58.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS021/ISS021-E-24544.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=37.2&lon=3.5,5.0
ISS021-E-24544,2.9581046,42.2655066,58.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS021/ISS021-E-24544.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=37.2&lon=3.5,5.0
ISS021-E-24544,2.9581046,42.2655066,58.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS021/ISS021-E-24544.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=37.2&lon=3.5,5.0
ISS021-E-24544,2.9581046,42.2655066,58.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS021/ISS021-E-24544.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=37.2&lon=3.5,5.0
ISS022-E-19787,-74.0059413,40.7127837,180.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS022/ISS022-E-19787.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=39.7&lon=-69.3,5.0
ISS022-E-19787,-74.0059413,40.7127837,180.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS022/ISS022-E-19787.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=39.7&lon=-69.3,5.0
ISS022-E-19787,-74.0059413,40.7127837,180.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS022/ISS022-E-19787.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=39.7&lon=-69.3,5.0
ISS022-E-19787,-74.0059413,40.7127837,180.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS022/ISS022-E-19787.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=39.7&lon=-69.3,5.0
ISS022-E-19787,-74.0059413,40.7127837,180.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS022/ISS022-E-19787.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=39.7&lon=-69.3,5.0
ISS023-E-28918,-3.7037902,40.4167754,0.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS023/ISS023-E-28918.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=46.6&lon=-4.2,5.0
ISS023-E-28918,-3.7037902,40.4167754,0.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS023/ISS023-E-28918.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=46.6&lon=-4.2,5.0
ISS023-E-28918,-3.7037902,40.4167754,0.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS023/ISS023-E-28918.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=46.6&lon=-4.2,5.0
ISS023-E-28918,-3.7037902,40.4167754,0.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS023/ISS023-E-28918.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=46.6&lon=-4.2,5.0
ISS023-E-28918,-3.7037902,40.4167754,0.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS023/ISS023-E-28918.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=46.6&lon=-4.2,5.0
ISS023-E-29061,4.835659,45.764043,0.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS023/ISS023-E-29061.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=49.5&lon=5.5,5.0
ISS023-E-29061,4.835659,45.764043,0.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS023/ISS023-E-29061.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=49.5&lon=5.5,5.0
ISS023-E-29061,4.835659,45.764043,0.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS023/ISS023-E-29061.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=49.5&lon=5.5,5.0
ISS023-E-30259,104.195397,35.86166,800.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS023/ISS023-E-30259.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=40.4&lon=118.6,5.0
ISS023-E-30259,104.195397,35.86166,800.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS023/ISS023-E-30259.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=40.4&lon=118.6,5.0
ISS025-E-11746,3.042048,36.752887,55.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS025/ISS025-E-11746.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=36.1&lon=3.8,5.0
ISS025-E-11746,3.042048,36.752887,55.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS025/ISS025-E-11746.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=36.1&lon=3.8,5.0
ISS025-E-11746,3.042048,36.752887,55.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS025/ISS025-E-11746.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=36.1&lon=3.8,5.0
ISS025-E-11746,3.042048,36.752887,55.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS025/ISS025-E-11746.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=36.1&lon=3.8,5.0
ISS025-E-11746,3.042048,36.752887,55.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS025/ISS025-E-11746.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=36.1&lon=3.8,5.0
ISS025-E-11746,3.042048,36.752887,55.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS025/ISS025-E-11746.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=36.1&lon=3.8,5.0
ISS025-E-13698,-8.22491,39.3998347,17.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS025/ISS025-E-13698.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=36.3&lon=-11.3,5.0
ISS025-E-13698,-8.22491,39.3998347,17.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS025/ISS025-E-13698.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=36.3&lon=-11.3,5.0
ISS025-E-13698,-8.22491,39.3998347,17.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS025/ISS025-E-13698.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=36.3&lon=-11.3,5.0
ISS025-E-16972,17.6568011,31.692005,80.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS025/ISS025-E-16972.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=31.8&lon=17.6,5.0
ISS025-E-16972,17.6568011,31.692005,80.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS025/ISS025-E-16972.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=31.8&lon=17.6,5.0
ISS025-E-16972,17.6568011,31.692005,80.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS025/ISS025-E-16972.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=31.8&lon=17.6,5.0
ISS025-E-16972,17.6568011,31.692005,80.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS025/ISS025-E-16972.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=31.8&lon=17.6,5.0
ISS025-E-16972,17.6568011,31.692005,80.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS025/ISS025-E-16972.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=31.8&lon=17.6,5.0
ISS025-E-16972,17.6568011,31.692005,80.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS025/ISS025-E-16972.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=31.8&lon=17.6,5.0
ISS025-E-16972,17.6568011,31.692005,80.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS025/ISS025-E-16972.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=31.8&lon=17.6,5.0
ISS025-E-16972,17.6568011,31.692005,80.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS025/ISS025-E-16972.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=31.8&lon=17.6,5.0
ISS025-E-16972,17.6568011,31.692005,80.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS025/ISS025-E-16972.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=31.8&lon=17.6,5.0
ISS025-E-16972,17.6568011,31.692005,80.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS025/ISS025-E-16972.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=31.8&lon=17.6,5.0
ISS026-E-10853,-0.1588255,51.5517059,180.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS026/ISS026-E-10853.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=38.4&lon=-75.2,5.0
ISS026-E-10853,-0.1588255,51.5517059,180.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS026/ISS026-E-10853.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=38.4&lon=-75.2,5.0
ISS026-E-10853,-0.1588255,51.5517059,180.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS026/ISS026-E-10853.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=38.4&lon=-75.2,5.0
ISS026-E-10853,-0.1588255,51.5517059,180.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS026/ISS026-E-10853.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=38.4&lon=-75.2,5.0
ISS026-E-10853,-0.1588255,51.5517059,180.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS026/ISS026-E-10853.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=38.4&lon=-75.2,5.0
ISS026-E-13057,-3.435973,55.378051,70.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS026/ISS026-E-13057.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=51.1&lon=-5.7,5.0
ISS026-E-13057,-3.435973,55.378051,70.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS026/ISS026-E-13057.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=51.1&lon=-5.7,5.0
ISS026-E-13057,-3.435973,55.378051,70.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS026/ISS026-E-13057.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=51.1&lon=-5.7,5.0
ISS026-E-14592,35.243322,38.963745,180.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS026/ISS026-E-14592.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=39.9&lon=33.9,5.0
ISS026-E-14592,35.243322,38.963745,180.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS026/ISS026-E-14592.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=39.9&lon=33.9,5.0
ISS026-E-14791,-0.5392696,53.2316621,180.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS026/ISS026-E-14791.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=40.3&lon=-2.3,5.0
ISS026-E-14791,-0.5392696,53.2316621,180.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS026/ISS026-E-14791.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=40.3&lon=-2.3,5.0
ISS026-E-14791,-0.5392696,53.2316621,180.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS026/ISS026-E-14791.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=40.3&lon=-2.3,5.0
ISS026-E-14822,13.19,32.8802,180.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS026/ISS026-E-14822.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=31.9&lon=9.4,5.0
ISS026-E-14822,13.19,32.8802,180.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS026/ISS026-E-14822.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=31.9&lon=9.4,5.0
ISS026-E-14822,13.19,32.8802,180.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS026/ISS026-E-14822.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=31.9&lon=9.4,5.0
ISS026-E-14822,13.19,32.8802,180.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS026/ISS026-E-14822.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=31.9&lon=9.4,5.0
ISS026-E-14822,13.19,32.8802,180.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS026/ISS026-E-14822.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=31.9&lon=9.4,5.0
ISS026-E-14822,13.19,32.8802,180.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS026/ISS026-E-14822.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=31.9&lon=9.4,5.0
ISS026-E-14822,13.19,32.8802,180.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS026/ISS026-E-14822.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=31.9&lon=9.4,5.0
ISS026-E-14822,13.19,32.8802,180.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS026/ISS026-E-14822.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=31.9&lon=9.4,5.0
ISS026-E-15243,-16.6291304,28.2915637,180.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS026/ISS026-E-15243.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=31.5&lon=-14.6,5.0
ISS026-E-15243,-16.6291304,28.2915637,180.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS026/ISS026-E-15243.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=31.5&lon=-14.6,5.0
ISS026-E-15243,-16.6291304,28.2915637,180.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS026/ISS026-E-15243.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=31.5&lon=-14.6,5.0
ISS026-E-15243,-16.6291304,28.2915637,180.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS026/ISS026-E-15243.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=31.5&lon=-14.6,5.0
ISS026-E-15243,-16.6291304,28.2915637,180.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS026/ISS026-E-15243.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=31.5&lon=-14.6,5.0
ISS026-E-15243,-16.6291304,28.2915637,180.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS026/ISS026-E-15243.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=31.5&lon=-14.6,5.0
ISS026-E-15243,-16.6291304,28.2915637,180.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS026/ISS026-E-15243.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=31.5&lon=-14.6,5.0
ISS026-E-16386,-43.1970773,-22.9082998,180.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS026/ISS026-E-16386.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=-22.7&lon=-42.2,5.0
ISS026-E-16386,-43.1970773,-22.9082998,180.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS026/ISS026-E-16386.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=-22.7&lon=-42.2,5.0
ISS026-E-16386,-43.1970773,-22.9082998,180.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS026/ISS026-E-16386.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=-22.7&lon=-42.2,5.0
ISS026-E-16386,-43.1970773,-22.9082998,180.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS026/ISS026-E-16386.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=-22.7&lon=-42.2,5.0
ISS026-E-16386,-43.1970773,-22.9082998,180.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS026/ISS026-E-16386.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=-22.7&lon=-42.2,5.0
ISS026-E-16386,-43.1970773,-22.9082998,180.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS026/ISS026-E-16386.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=-22.7&lon=-42.2,5.0
ISS026-E-16518,139.6917064,35.6894875,180.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS026/ISS026-E-16518.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=36.9&lon=138.9,5.0
ISS026-E-16518,139.6917064,35.6894875,180.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS026/ISS026-E-16518.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=36.9&lon=138.9,5.0
ISS026-E-16518,139.6917064,35.6894875,180.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS026/ISS026-E-16518.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=36.9&lon=138.9,5.0
ISS026-E-16518,139.6917064,35.6894875,180.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS026/ISS026-E-16518.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=36.9&lon=138.9,5.0
ISS026-E-16518,139.6917064,35.6894875,180.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS026/ISS026-E-16518.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=36.9&lon=138.9,5.0
ISS026-E-16518,139.6917064,35.6894875,180.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS026/ISS026-E-16518.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=36.9&lon=138.9,5.0
ISS026-E-16855,15.0920167,32.3775333,180.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS026/ISS026-E-16855.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=31.9&lon=16.8,5.0
ISS026-E-16855,15.0920167,32.3775333,180.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS026/ISS026-E-16855.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=31.9&lon=16.8,5.0
ISS026-E-16855,15.0920167,32.3775333,180.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS026/ISS026-E-16855.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=31.9&lon=16.8,5.0
ISS026-E-24039,116.407526,39.90403,80.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS026/ISS026-E-24039.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=39.7&lon=117.3,5.0
ISS026-E-24039,116.407526,39.90403,80.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS026/ISS026-E-24039.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=39.7&lon=117.3,5.0
ISS026-E-24039,116.407526,39.90403,80.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS026/ISS026-E-24039.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=39.7&lon=117.3,5.0
ISS026-E-25979,12.56738,41.87194,200.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS026/ISS026-E-25979.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=42.7&lon=12.2,5.0
ISS026-E-25979,12.56738,41.87194,200.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS026/ISS026-E-25979.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=42.7&lon=12.2,5.0
ISS026-E-25979,12.56738,41.87194,200.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS026/ISS026-E-25979.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=42.7&lon=12.2,5.0
ISS026-E-25979,12.56738,41.87194,200.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS026/ISS026-E-25979.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=42.7&lon=12.2,5.0
ISS026-E-26515,7.6868565,45.070312,200.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS026/ISS026-E-26515.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=46.6&lon=9.1,5.0
ISS026-E-26515,7.6868565,45.070312,200.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS026/ISS026-E-26515.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=46.6&lon=9.1,5.0
ISS026-E-26515,7.6868565,45.070312,200.0 mm,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS026/ISS026-E-26515.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=46.6&lon=9.1,5.0
